"","coder","date","newsnm","rptmm","rptdd","rptyy","evmm","evdd","evyy","days","eventid","stories","title","followup","who","what","where","against","purpose","whysm","page","section","paragrph","staten","state1","state2","state3","state4","cityn","city1","city2","neighn","neighbr","particd","particex","partices","groups","igrp1c1","igrp1c2","igrp2c1","igrp2c2","igrp3c1","igrp3c2","targd","targnum","targ1","targ2","ertarg1","ertarg2","smonamed","smonum","smoname1","smoname2","smoname3","smoname4","claim1","val1","claim2","val2","claim3","val3","claim4","val4","form1","form2","form3","form4","act1","act2","act3","act4","viold","violtype","counterd","police1","police2","police3","police4","arrestd","arrestex","arrestes","propdam","dollars","injury","deaths","d_eventid","flag_followup","injprot","injprot_est","injby","injby_est","injpol","injpol_est","injoth","injoth_est","dthprot","dthprot_est","dthby","dthby_est","dthpol","dthpol_est","dthoth","dthoth_est","agenda_code"
"5420","BELINDA SICHULA",2002-06-25,"NYT",1,9,1992,7,NA,1990,1,9201022,1,"KILLER GETS MAXIMUM IN DEATH OF GAY MAN",1,"ANTI-GAY PROTESTERS","BEAT AND STABBED A MAN TO DEATH","QUEENS, NYC, NY","GAYS","ANTI-HOMOSEXUAL","COLLECTIVE, CLAIMS MADE, PUBLIC",3,"B",10,1,"NY","","","",1,"NEW YORK","",1,"QUEENS",1,3,NA,1,600,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,0,NA,"","","","",2525,1,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,55,NA,NA,NA,1,4,0,1,1,0,0,0,3,NA,0,NA,0,1,"D-9012014",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,202
"5421","BELINDA SICHULA",2002-06-25,"NYT",1,12,1992,1,11,1992,1,9201027,1,"NEW BIAS ATTACKS OCCUR BRONX GIRL FACES CHARGES",0,"BLACK MEN","PHYSICAL AND VERBAL ASSAULT","MIDTOWN MANHATTAN NYC, NY","WHITE MAN","RACISM","ETHNIC / RACIAL VIOLENCE",19,"1",18,1,"NY","","","",1,"NEW YORK","",1,"MANHATTAN",1,3,NA,1,401,600,NA,NA,NA,NA,1,1,7,NA,430,NA,0,NA,"","","","",2500,1,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,55,56,NA,NA,1,2,0,1,0,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"5422","BELINDA SICHULA",2002-06-25,"NYT",1,12,1992,1,11,1992,1,9201028,1,"NEW BIAS ATTACKS OCCUR BRONX GIRL FACES CHARGES",0,"RESIDENTS","RALLY","BRONX, NYC, NY","POLICE","DEMAND POLICE MAKE ARRESTS IN THE 1/6/92 RACIAL INCIDENT IN THE BRONX","COLLECTIVE, CLAIMS MADE, PUBLIC",19,"1",18,1,"NY","","","",1,"NEW YORK","",1,"BRONX",1,90,NA,1,1500,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,0,NA,"","","","",1337,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,27,NA,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1211
"5423","BELINDA SICHULA",2002-06-25,"NYT",1,13,1992,1,12,1992,1,9201031,1,"A NEIGHBORS DEATH IGNITES ACTIVISM IN BROOKLYN",0,"RESIDENTS","RALLY","BRIGHTON BEACH, BROOKLYN, NYC, NY","","PROTEST DEATH OF NEIGHBOR AND CRIME IN GENERAL","COLLECTIVE, CLAIMS MADE, PUBLIC",3,"B",14,1,"NY","","","",1,"NEW YORK","",1,"BRIGHTON BEACH, BROOKLYN",1,250,NA,1,1500,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,"","","","",1337,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,20,27,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1211
"5424","BELINDA SICHULA",2002-06-25,"NYT",1,13,1992,1,12,1992,1,9201032,1,"OUTDOOR MEMORIAL SERVICE BECOMES EMOTIONAL RALLY",0,"FRIENDS AND RELATIVES OF PEOPLE TRAMPLED TO DEATH 12/28/91 AND OTHER SOCIAL MOVE","RALLY","CITY COLLEGE, BRONX, NYC, NY","SCHOOL AND POLICE","PROTEST ACTIONS OF OFFICIALS AT THE 12/28/91 EVENT WHERE 9 PEOPLE WERE KILLED","COLLECTIVE, CLAIMS MADE, PUBLIC",4,"B",16,1,"NY","","","",1,"NEW YORK","",1,"CITY COLLEGE, BRONX",1,150,NA,1,1800,NA,NA,NA,NA,NA,1,2,1,3,NA,NA,1,4,"DAY STUDENT GOVERNMENT","GRADUATE STUDENT COUNCIL","NATION OF ISLAM","COALITION OF CONCERNED COMMUNITY, STUDENTS, FACULTY, AND STAFF",1342,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,27,28,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600
"5425","BELINDA SICHULA",2002-06-25,"NYT",1,13,1992,1,12,1992,1,9201033,1,"OUTDOOR MEMORIAL SERVICE BECOMES EMOTIONAL RALLY",0,"BLACKS","LEAFLETING","CITY COLLEGE, BRONX, NYC, NY","","BLACK CONSCIOUSNESS MOVEMENT","COLLECTIVE, CLAIMS MADE, PUBLIC",4,"B",16,1,"NY","","","",1,"NEW YORK","",1,"CITY COLLEGE, BRONX",0,NA,1,1,401,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,"BLACK CONSCIOUSNESS MOVEMENT","","","",1500,1,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,15,NA,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"5426","BELINDA SICHULA",2002-06-25,"NYT",1,13,1992,1,12,1992,1,9201034,1,"OUTDOOR MEMORIAL SERVICE BECOMES EMOTIONAL RALLY",0,"SOCIAL MOVEMENT ACTORS","LEAFLETING","CITY COLLEFE, BRONX, NYC, NY","CUBA","CUBA MOVEMENT","COLLECTIVE, CLAIMS MADE, PUBLIC",4,"B",16,1,"NY","","","",1,"NEW YORK","",1,"CITY COLLEGE, BROOKLYN",0,NA,1,1,1800,NA,NA,NA,NA,NA,1,1,4,NA,NA,NA,1,1,"CUBA MOVEMENT","","","",2020,1,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,15,NA,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1914
"5427","BELINDA SICHULA",2002-06-25,"NYT",1,14,1992,1,13,1992,1,9201035,1,"CITY OF LOST ILLUSIONS",0,"RUSSIAN IMMIGRANTS","MARCH","CITY HALL, NYC, NY","GOVERNMENT","PROTEST LACK OF POLICE ACTION IN CRIMES AGAINST RUSSIAN AMERICANS","COLLECTIVE, CLAIMS MADE, PUBLIC",1,"B",19,1,"NY","","","",1,"NEW YORK","",NA,"",0,NA,3,1,460,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,0,NA,"","","","",1337,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,22,NA,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1211
"5428","BELINDA SICHULA",2002-06-25,"NYT",1,15,1992,1,13,1992,1,9201036,2,"BIAS ATTACK SENDS POLICE TO THE BRONX SEEKING HELP",0,"WHITE YOUTH","ASSAULT AND PAINTED HIS FACE WITH WHITE MAKE-UP","BRONX, NYC, NY","HISPANIC BOY","RACISM","ETHNIC / RACIAL VIOLENCE",3,"B",31,1,"NY","","","",1,"NEW YORK","",1,"BRONX",0,NA,1,1,430,700,NA,NA,NA,NA,1,1,7,NA,402,NA,0,NA,"","","","",2505,1,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,55,56,NA,NA,1,2,0,1,0,0,0,NA,NA,NA,0,NA,1,0,"",NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"5429","BELINDA SICHULA",2002-06-25,"NYT",1,15,1992,1,14,1992,1,9201037,2,"GIRL IS RAPED IN BIAS CASE, POLICE REPORT",0,"BLACK MAN","RAPED WHITE GIRL","FLATBUSH- FLATLANDS SECTION OF BROOKLYN, NYC, NY","WHITE GIRL","RACISM","ETHNIC / RACIAL VIOLENCE",1,"B",49,1,"NY","","","",1,"NEW YORK","",1,"FLATBUSH-FLATLANDS, BROOKLYN",1,2,NA,1,401,600,NA,NA,NA,NA,1,1,7,NA,430,NA,0,NA,"","","","",2500,1,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,55,56,NA,NA,1,2,0,1,1,0,0,NA,NA,NA,0,NA,1,0,"",NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"5430","BELINDA SICHULA",2002-06-25,"NYT",1,16,1992,1,14,1992,1,9201038,1,"SUPREME COURT RULING CLEARS WAS FOR DEPORTATION OF AN IRA MAN",0,"SUPPORTERS OF IRA MAN","DEMONSTRATION","LOWER MANHATTAN, NYC, NY","GOVERNMENT","PROTEST EXTRADITION OF IRA MAN TO UNITED KINGDOM ON CHARGES OF MURDER","COLLECTIVE, CLAIMS MADE, PUBLIC",1,"A",21,1,"NY","","","",1,"NEW YORK","",1,"LOWER MANHATTAN",1,50,NA,1,1800,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,0,NA,"","","","",1006,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,20,NA,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912
"5431","BELINDA SICHULA",2002-06-25,"NYT",1,19,1992,1,18,1992,1,9201039,1,"SHARPTON AND 200 FOLLOWERS MARCH AGAINST BIAS CRIMES",0,"RESIDENTS","MARCH","BRONX, NYC, NY","POLICE","PROTEST INACTION IN RECENT BIAS ATTACKS","COLLECTIVE, CLAIMS MADE, PUBLIC",32,"1",27,1,"NY","","","",1,"NEW YORK","",1,"BRONX",1,200,NA,1,1500,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,"NATIONAL CONGRESS FOR PUERTO RICAN RIGHTS","","","",1337,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,22,28,51,NA,0,NA,0,1,0,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1211
"5432","BELINDA SICHULA",2002-06-25,"NYT",1,21,1992,1,20,1992,1,9201046,1,"HOPE AND ANGER MIX ON KING DAY",0,"SOCIAL MOVEMENT ACTORS","MEMORIAL","BROOKLYN ACADEMY OF MUSIC, NYC, NY","","MARTIN LUTHER KING DAY, AND TO PROTEST VIOLENCE","COLLECTIVE, CLAIMS MADE, PUBLIC",14,"A",25,1,"NY","","","",1,"NEW YORK","",1,"BROOKLYN",1,2000,NA,1,1800,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,"","","","",1500,1,1337,1,NA,NA,NA,NA,6,NA,NA,NA,27,NA,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"5433","BELINDA SICHULA",2002-06-26,"NYT",1,26,1992,1,25,1992,1,9201060,1,"10,000 MARCHERS PROTEST MANHATTAN RALLY TO EASE CUBA POLICY",0,"PRO-CUBAN/ CASTRO PROTESTERS","RALLY WITH 10,000 ANTI-CASTRO COUNTERDEMONSTRATORS (MARCHERS)","JAVITS CENTER, MANHATTAN, NYC, NY","U.S. GOVERNMENT","LIFT U.S. TRADE AND TRAVEL RESTRICTIONS WITH CUBA","COLLECTIVE, CLAIMS MADE, PUBLIC",24,"1",19,1,"NY","","","",1,"NEW YORK","",1,"MANHATTAN",0,NA,5,1,1800,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,0,NA,"","","","",2020,2,727,1,NA,NA,NA,NA,1,NA,NA,NA,27,48,20,NA,0,NA,1,1,1,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1914
"5434","BELINDA SICHULA",2002-06-26,"NYT",1,27,1992,8,NA,1991,1,9201063,1,"BIAS CRIMES HOLD STEADY, BUT LEAVE MANY SCARS",1,"HASIDIC JEWS","DEMONSTRATION","CROWN HEIGHTS, NYC, NY","BLACKS","PROTEST RACIAL TENSION BETWEEN BLACKS AND HASIDIC JEWS","COLLECTIVE, CLAIMS MADE, PUBLIC",1,"A",29,1,"NY","","","",1,"NEW YORK","",1,"CROWN HEIGHTS",0,NA,3,1,432,NA,NA,NA,NA,NA,1,1,7,NA,401,NA,0,NA,"","","","",2504,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,59,NA,NA,NA,0,NA,0,1,1,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"5435","BELINDA SICHULA",2002-06-26,"NYT",1,27,1992,4,NA,1991,1,9201064,1,"BIAS CRIMES HOLD STEADY, BUT LEAVE MANY SCARS",1,"8 BLACK TEEN GIRLS AND ONE BLACK TEEN BOY","ASSAULT","QUEENS VILLAGE, NYC, NY","HISPANIC GIRLS","RACISM","ETHNIC / RACIAL VIOLENCE",1,"A",29,1,"NY","","","",1,"NEW YORK","",1,"QUEENS VILLAGE",1,9,NA,2,401,500,401,600,NA,NA,1,1,7,NA,402,NA,0,NA,"","","","",2505,1,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,55,56,NA,NA,1,2,0,1,0,0,0,NA,NA,NA,0,NA,1,0,"",NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"5436","BELINDA SICHULA",2002-06-26,"NYT",1,27,1992,7,NA,1991,1,9201065,1,"BIAS CRIMES HOLD STEADY, BUT LEAVE MANY SCARS",1,"ANTI-SEMITES","BURNED JEWISH SCHOOL AND RACIAL GRAFFITI","YESHIVA KEREM SCHLOMO, BATH BEACH, BROOKLYN, NYC, NY","JEWS","ANTI-SEMITISM","ETHNIC / RACIAL VIOLENCE",1,"A",29,1,"NY","","","",1,"NEW YORK","",1,"BATH BEACH, BROOKLYN",0,NA,1,1,1800,NA,NA,NA,NA,NA,1,1,7,NA,432,NA,0,NA,"","","","",2503,1,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,62,33,NA,NA,1,1,0,1,0,0,0,NA,NA,NA,1,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207
"5437","BELINDA SICHULA",2002-06-26,"NYT",1,27,1992,8,NA,1991,1,9201066,1,"BIAS CRIMES HOLD STEADY, BUT LEAVES MANY SCARS",1,"BLACK TEENS","THREW BRICKS AND STONES","CROWN HEIGHTS, NYC, NY","JEWISH MAN","ANTI-SEMITISM","ETHNIC / RACIAL VIOLENCE",1,"A",29,1,"NY","","","",1,"NEW YORK","",1,"CROWN HEIGHTS",1,4,NA,1,401,700,NA,NA,NA,NA,1,1,7,NA,432,NA,0,NA,"","","","",2503,1,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,55,56,NA,NA,1,1,0,1,0,0,0,NA,NA,NA,0,NA,1,0,"",NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207
"5438","BELINDA SICHULA",2002-06-26,"NYT",1,27,1992,8,NA,1991,1,9201067,2,"BIAS CRIMES HOLD STEADY, BUT LEAVES MANY SCARS",1,"BLACK YOUTHS","STABBED MAN TO DEATH","CROWN HEIGHTS, NYC, NY","HASIDIC JEWS","ANTI-SEMITISM","COLLECTIVE, CLAIMS MADE, PUBLIC",1,"A",29,1,"NY","","","",1,"NEW YORK","",1,"CROWN HEIGHTS",0,NA,1,1,401,700,NA,NA,NA,NA,1,1,7,NA,432,NA,0,NA,"","","","",2503,1,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,55,NA,NA,NA,1,1,0,1,0,0,0,NA,NA,NA,0,NA,0,1,"D-9201067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,207
"5439","BELINDA SICHULA",2002-06-26,"NYT",1,27,1992,10,NA,1991,1,9201069,1,"BIAS CRIMES HOLD STEADY, BUT LEAVE MANY SCARS",1,"4 MEN","ASSAULT","WEST VILLAGE, NYC, NY","GAYS","ANTI-GAY","COLLECTIVE, CLAIMS MADE, PUBLIC",1,"A",29,1,"NY","","","",1,"NEW YORK","",1,"WEST VILLAGE",1,4,NA,1,600,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,0,NA,"","","","",2525,1,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,55,NA,NA,NA,1,2,0,1,0,0,0,NA,NA,NA,0,NA,1,0,"",NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202
"5440","BELINDA SICHULA",2002-06-26,"NYT",1,27,1992,6,NA,1991,1,9201070,1,"BIAS CRIMES HOLD STEADY, BUT LEAVE MANY SCARS",1,"BLACK TEENAGERS","ASSAULT","CROWN HEIGHTS","JEWISH PEOPLE","RACISM","ETHNIC / RACIAL VIOLENCE",1,"A",29,1,"NY","","","",1,"NEW YORK","",1,"CROWN HEIGHTS",0,NA,1,1,401,700,NA,NA,NA,NA,1,1,7,NA,432,NA,0,NA,"","","","",2503,1,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,55,NA,NA,NA,1,2,0,1,0,0,0,NA,NA,NA,0,NA,1,0,"",NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207
"5441","BELINDA SICHULA",2002-06-26,"NYT",1,27,1992,1,25,1992,1,9201071,1,"BIAS CRIMES HOLD STEADY, BUT LEAVE MANY SCARS",0,"RACIST","GRAFFITI/RACIAL SLURS AND THREATS","SHEEPSHEAD BAY, BROOKLYN, NYC, NY","ITALIAN MAN","RACISM","ETHNIC / RACIAL VIOLENCE",1,"A",29,1,"NY","","","",1,"NEW YORK","",1,"SHEEPSHEAD BAY, BROOKLYN",0,NA,1,1,1800,NA,NA,NA,NA,NA,1,1,7,NA,451,NA,0,NA,"","","","",2500,1,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,62,56,NA,NA,0,NA,0,1,0,0,0,NA,NA,NA,1,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"5442","BELINDA SICHULA",2002-06-26,"NYT",1,27,1992,1,25,1992,1,9201072,1,"BIAS CRIMES HOLD STEADY, BUT LEAVE MANY SCARS",0,"WHITE MEN","ASSAULTED BLACK MAN AND HISPANIC WOMAN","BAYCHESTER SECTION OF THE BRONX, NYC, NY","BLACK MAN AND HISPANIC WOMAN","RACISM","ETHNIC / RACIAL VIOLENCE",1,"A",29,1,"NY","","","",1,"NEW YORK","",1,"BAYCHESTER, BRONX",1,2,NA,1,430,600,NA,NA,NA,NA,1,2,7,7,401,402,0,NA,"","","","",2504,1,2505,1,NA,NA,NA,NA,11,NA,NA,NA,55,56,NA,NA,1,2,0,1,0,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"5443","BELINDA SICHULA",2002-06-26,"NYT",1,28,1992,1,27,1992,1,9201073,1,"ADVOCATES OF DISABLED FILE COMPLAINT ABOUT THE EMPIRE STATE BUILDING",0,"DISABLED","NEWS CONFERENCE","EMPIRE STATE BUILDING, NYC, NY","EMPIRE STATE BUILDING","PROTEST INACCESSIBILITY","COLLECTIVE, CLAIMS MADE, PUBLIC",3,"B",17,1,"NY","","","",1,"NEW YORK","",NA,"",0,NA,1,1,1400,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,1,1,"DISABILITY IN ACTION OF METROPOLITAN NEW YORK","","","",2101,1,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,34,NA,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205
"5444","BELINDA SICHULA",2002-06-26,"NYT",1,28,1992,1,27,1992,1,9201074,1,"ADVOCATES OF DISABILITY FILE COMPLAINT ABOUT THE EMPIRE STATE BUILDING",0,"PEOPLE WITH DISABILITIES","LAWSUIT","NYC, NY","EMPIRE STATE BUILDING","PROTEST INACCESSIBILITY OF THE BUILDING","COLLECTIVE, CLAIMS MADE, PUBLIC",3,"B",17,1,"NY","","","",1,"NEW YORK","",NA,"",0,NA,1,1,1400,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,0,NA,"","","","",2101,1,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,97,NA,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205
"5445","BELINDA SICHULA",2002-06-26,"NYT",1,28,1992,1,27,1992,1,9201075,1,"DISABLED PEOPLE LACK OF ACCESSIBILITY AT EMPIRE STATE BUILDING",0,"DISABLED","DEMONSTRATION","EMPIRE STATE BUILDING, NYC, NY","EMPIRE STATE BUILDING","PROTEST INACCESSIBILITY","COLLECTIVE, CLAIMS MADE, PUBLIC",1,"B",1,1,"NY","","","",1,"NEW YORK","",NA,"",0,NA,2,1,1400,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,0,NA,"","","","",2101,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,20,NA,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205
"5446","BELINDA SICHULA",2002-06-26,"NYT",1,30,1992,1,29,1992,1,9201080,1,"JUDGE GIVES MAXIMUM TERM IN KAHANE CASE",0,"ARAB-AMERICANS","RALLY","MANHATTAN CRIMINAL COURTS, MANHATTAN, NYC, NY","GOVERNMENT","PROTEST SENTENCE FOR ARAB MAN ACCUSED OF KILLING JEW","COLLECTIVE, CLAIMS MADE, PUBLIC",1,"A",18,1,"NY","","","",1,"NEW YORK","",1,"MANHATTAN",0,NA,3,1,434,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,0,NA,"","","","",1400,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,20,28,NA,NA,0,NA,0,1,0,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"5447","BELINDA SICHULA",2002-06-26,"NYT",1,30,1992,1,29,1992,1,9201081,1,"JUDGE GIVES MAXIMUM TERM IN KAHANE CASE",0,"JEWS","RALLY","MANHATTAN CRIMINAL COURTS, MANHATTAN, NYC, NY","GOVERNMENT","PROTESTING THE ACQUITTAL OF ARAB MAN FOR KILLING JEWISH MAN","COLLECTIVE, CLAIMS MADE, PUBLIC",1,"A",18,1,"NY","","","",1,"NEW YORK","",1,"MANHATTAN",0,NA,3,1,432,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,0,NA,"","","","",1400,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,20,28,NA,NA,0,NA,0,1,0,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201
"5448","BELINDA SICHULA",2002-06-26,"NYT",2,4,1992,2,3,1992,1,9202002,1,"MENTALLY INCOMPETENT VETERANS REGAIN US AID IN COURT RULING",0,"MENTALLY INCOMPETENT VETS","LAWSUIT","NYC, NY","GOVERNMENT","PROTEST BUDGET CUTS FOR INCOMPETENT VETS","COLLECTIVE, CLAIMS MADE, PUBLIC",16,"A",13,1,"NY","","","",1,"NEW YORK","",NA,"",0,NA,2,1,1600,1400,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,"DISABLED AMERICAN VETERANS","","","",1341,1,2106,1,NA,NA,NA,NA,18,NA,NA,NA,97,NA,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1609
"5449","BELINDA SICHULA",2002-06-26,"NYT",2,7,1992,2,6,1992,1,9202003,2,"ANGRY PROTESTS FOLLOW KILLING IN BROOKLYN",0,"HASIDIC JEWS","DEMONSTRATION WITH BLACK AND HISPANIC COUNTERDEMONSTRATORS","CROWN HEIGHTS, BROOKLYN, NYC, NY","POLICE AND BLACKS","PROTEST LACK OF PROTECTION AFTER HASIDIC WOMAN WAS MURDERED AND PROTESTED BLACKS","COLLECTIVE, CLAIMS MADE, PUBLIC",1,"B",38,1,"NY","","","",1,"NEW YORK","",1,"CROWN HEIGHTS, BROOKLYN",1,200,NA,1,432,NA,NA,NA,NA,NA,1,2,1,7,401,NA,0,NA,"","","","",1337,1,1351,3,2504,1,NA,NA,1,NA,NA,NA,20,59,28,NA,1,1,1,1,1,1,1,0,2,NA,0,NA,1,0,"",NA,2,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1211
"5450","BELINDA SICHULA",2002-06-26,"NYT",2,7,1992,8,NA,1991,3,9202004,1,"ANGRY PROTESTS FOLLOW KILLING IN BROOKLYN",1,"BLACKS","VANDALIZED HOMES AND BUSINESSES","CROWN HEIGHTS, BROOKLYN, NYC, NY","HASIDIC JEWS","PROTEST WHEN A HASIDIC DRIVER HIT AND KILLED A BLACK CHILD","COLLECTIVE, CLAIMS MADE, PUBLIC",1,"B",29,1,"NY","","","",1,"NEW YORK","",1,"CROWN HEIGHTS, BROOKLYN",0,NA,2,1,401,NA,NA,NA,NA,NA,1,1,7,NA,432,NA,0,NA,"","","","",2503,1,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,62,NA,NA,NA,0,NA,0,1,0,0,0,NA,NA,NA,1,NA,0,0,"D-9108030",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207
"5451","BELINDA SICHULA",2002-06-26,"NYT",2,8,1992,2,7,1992,1,9202005,1,"JEWISH COUPLE IS BEATEN IN BROOKLYN BIAS INCIDENT",0,"BLACK MEN","ASSAULT","CROWN HEIGHTS, BROOKLYN, NYC, NY","JEWS","ANTI-SEMITISM","COLLECTIVE, CLAIMS MADE, PUBLIC",21,"1",9,1,"NY","","","",1,"NEW YORK","",1,"CROWN HEIGHTS, BROOKLYN",0,NA,2,1,401,600,NA,NA,NA,NA,1,1,7,NA,432,NA,0,NA,"","","","",2503,1,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,55,56,NA,NA,1,2,0,1,0,0,0,NA,NA,NA,0,NA,1,0,"",NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207
